2024-03-01 10:12:55.789 INFO  (qtp1112737073-38) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={wt=json&_=1709287975675} status=0 QTime=16
2024-03-01 10:12:55.807 INFO  (qtp1112737073-36) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1709287975675} status=0 QTime=0
2024-03-01 10:12:55.809 INFO  (qtp1112737073-41) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1709287975675} status=0 QTime=2
2024-03-01 10:12:55.812 INFO  (qtp1112737073-39) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={wt=json&_=1709287975675} status=0 QTime=5
2024-03-01 10:12:58.878 INFO  (qtp1112737073-34) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1709287975675} status=0 QTime=0
2024-03-01 10:12:58.884 INFO  (qtp1112737073-42) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1709287975675} status=0 QTime=5
2024-03-01 10:12:58.883 INFO  (qtp1112737073-40) [ x:images] o.a.s.c.S.Request webapp=/solr path=/admin/luke params={numTerms=0&show=index&wt=json&_=1709287978869} status=0 QTime=6
2024-03-01 10:12:58.890 INFO  (qtp1112737073-41) [ x:images] o.a.s.c.S.Request webapp=/solr path=/admin/ping params={action=status&wt=json&_=1709287975675&ts=1709287975675} status=503 QTime=3
2024-03-01 10:12:58.892 INFO  (qtp1112737073-39) [ x:images] o.a.s.c.S.Request webapp=/solr path=/admin/system params={wt=json&_=1709287978869} status=0 QTime=3
2024-03-01 10:12:58.898 INFO  (qtp1112737073-33) [ x:images] o.a.s.c.S.Request webapp=/solr path=/replication params={wt=json&command=details&_=1709287978869} status=0 QTime=10
2024-03-01 10:13:04.655 INFO  (qtp1112737073-34) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/cores params={indexInfo=false&wt=json&_=1709287975675} status=0 QTime=0
2024-03-01 10:13:04.661 INFO  (qtp1112737073-40) [] o.a.s.s.HttpSolrCall [admin] webapp=null path=/admin/info/system params={wt=json&_=1709287975675} status=0 QTime=6
